	pixel_count	success	i	state_diff	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
15	1	[False]	1	[ 0.00898602]	1.9986638418901866e-09	4.635655196535239	[ 0.05200162]	[ 0.75483925]	1	0.006221019746855615	0.12438617932850457
16	1	[False]	3	[ 0.00409907]	1.0880452516689665e-09	1.4627513668604673	[ 0.02296608]	[ 0.27362818]	3	0.028653346610021103	0.17183411962029654
17	1	[False]	1	[ 0.00885225]	1.9706274225571916e-09	4.523583335522584	[ 0.03359076]	[ 0.41181019]	1	0.006532322675622449	0.13061052573773302
18	1	[False]	3	[ 0.0042221]	1.2999123551095085e-09	-1.4483926806775447	[ 0.03768691]	[ 0.40864036]	3	-0.02212995201031015	-0.13271332220582996
19	1	[False]	3	[ 0.00884292]	5.741142299714176e-09	-2.9951971966720996	[ 0.0297547]	[ 0.38377697]	3	-0.04701898163013895	-0.28197283283594327
20	1	[False]	1	[ 0.00928303]	2.034481627575154e-09	-4.940047836987804	[ 0.0260408]	[ 0.40142713]	1	-0.007225752674964903	-0.1444753118595857
21	1	[False]	0	[ 0.03618677]	8.527439725381902e-08	13.141947269955542	[ 0.0278123]	[ 0.30234474]	0	0.0380121309128894	0.6078899975589275
22	1	[False]	1	[ 0.02485625]	1.5606852646227665e-08	-12.67756092831185	[ 0.02078501]	[ 0.30895061]	1	-0.018121041295773677	-0.3623211601883467
23	1	[False]	0	[ 0.04050776]	1.0551093159837163e-07	14.813402944087773	[ 0.0212669]	[ 0.20404228]	0	0.03857583058414793	0.6169046827016939
24	1	[False]	3	[ 0.00179565]	1.444931545811589e-10	-0.7968925845037667	[ 0.02121188]	[ 0.28542202]	3	-0.01016847379806215	-0.060980337366978714
25	1	[False]	1	[ 0.05087513]	6.240032380457109e-08	26.81813147920504	[ 0.02083175]	[ 0.20846939]	1	0.038565742507638646	0.7711027385689807
26	1	[False]	3	[ 0.00040285]	9.649023491565366e-12	0.15302758487240448	[ 0.04007637]	[ 0.43152168]	3	0.00263175234748152	0.015782618827846675
27	1	[False]	3	[ 0.00959181]	7.231364863123566e-09	-2.946005949723678	[ 0.02089736]	[ 0.30863808]	3	-0.05475750072144392	-0.3283807318264992
28	1	[False]	0	[ 0.07769474]	3.8758121869669646e-07	28.41101274191712	[ 0.03746544]	[ 0.57528215]	0	0.07658465346768373	1.2247417782551986
29	1	[False]	5	[ 0.00135547]	1.4718043453150307e-10	-0.5458846660403385	[ 0.03144711]	[ 0.55418448]	5	-0.0040202765395842555	-0.040198745119302964
30	1	[False]	1	[ 0.05977654]	8.932250888233534e-08	30.631580884877707	[ 0.03521301]	[ 0.50438807]	1	0.044150680823451985	0.8827707877245105
31	1	[False]	1	[ 0.02689701]	1.8255200057295467e-08	-13.716050067422254	[ 0.02101407]	[ 0.30954105]	1	-0.019036504952659364	-0.38062539827594755
32	1	[False]	5	[ 0.0219961]	4.782175477610987e-08	-7.172555404492346	[ 0.04431599]	[ 0.51574689]	5	-0.06997807320955472	-0.6997107540223376
33	1	[False]	0	[ 0.04463313]	1.2854698692456888e-07	16.272178519451057	[ 0.0298293]	[ 0.47692026]	0	0.042844477255457925	0.6851688802692834
34	1	[False]	0	[ 0.01219541]	9.484028415927753e-09	4.471594768104713	[ 0.02832372]	[ 0.38230396]	0	0.011902137267559267	0.19033897918280784
35	1	[False]	5	[ 0.00412909]	1.4236315164050804e-09	-1.5995271728147156	[ 0.02319153]	[ 0.40391317]	5	-0.012817372962795316	-0.12816091225499035
36	1	[False]	0	[ 0.02140555]	2.7071631432371807e-08	-8.34431438691921	[ 0.02692602]	[ 0.47551403]	0	-0.022955092625902885	-0.36709784127343903
37	1	[False]	4	[ 0.00483449]	5.347300232431745e-10	2.5657610817897445	[ 0.03411411]	[ 0.35733939]	4	0.021660284669538378	0.15160033240209916
38	1	[False]	5	[ 0.00584881]	3.691393643219467e-09	-1.8382404893996713	[ 0.02249453]	[ 0.29332919]	5	-0.020531387406713553	-0.2052933426797288
39	1	[False]	0	[ 0.02917508]	5.381863680699439e-08	-10.863701686045939	[ 0.02296356]	[ 0.39169766]	0	-0.03128112727567354	-0.5002477873925714
